WOJ,POW,GMI,RODZ,NAZWA,NAZWA_DOD,STAN_NA,
20,2,13,5,Wasilków,obszar wiejski,2022-01-01,
20,2,14,3,Zabłudów,gmina miejsko-wiejska,2022-01-01,
20,2,14,4,Zabłudów,miasto,2022-01-01,
20,2,14,5,Zabłudów,obszar wiejski,2022-01-01,
20,2,15,2,Zawady,gmina wiejska,2022-01-01,
20,3,,,bielski,powiat,2022-01-01,
20,3,1,1,Bielsk Podlaski,gmina miejska,2022-01-01,
20,3,2,1,Brańsk,gmina miejska,2022-01-01,
20,3,3,2,Bielsk Podlaski,gmina wiejska,2022-01-01,
20,3,4,2,Boćki,gmina wiejska,2022-01-01,
20,3,5,2,Brańsk,gmina wiejska,2022-01-01,
20,3,6,2,Orla,gmina wiejska,2022-01-01,
20,3,7,2,Rudka,gmina wiejska,2022-01-01,
20,3,8,2,Wyszki,gmina wiejska,2022-01-01,
20,4,,,grajewski,powiat,2022-01-01,
20,4,1,1,Grajewo,gmina miejska,2022-01-01,
20,4,2,2,Grajewo,gmina wiejska,2022-01-01,
20,4,3,2,Radziłów,gmina wiejska,2022-01-01,
20,4,4,3,Rajgród,gmina miejsko-wiejska,2022-01-01,
20,4,4,4,Rajgród,miasto,2022-01-01,
20,4,4,5,Rajgród,obszar wiejski,2022-01-01,
20,4,5,3,Szczuczyn,gmina miejsko-wiejska,2022-01-01,
20,4,5,4,Szczuczyn,miasto,2022-01-01,
20,4,5,5,Szczuczyn,obszar wiejski,2022-01-01,
20,4,6,2,Wąsosz,gmina wiejska,2022-01-01,
20,5,,,hajnowski,powiat,2022-01-01,
20,5,1,1,Hajnówka,gmina miejska,2022-01-01,
20,5,2,2,Białowieża,gmina wiejska,2022-01-01,
20,5,3,2,Czeremcha,gmina wiejska,2022-01-01,
20,5,4,2,Czyże,gmina wiejska,2022-01-01,
20,5,5,2,Dubicze Cerkiewne,gmina wiejska,2022-01-01,
20,5,6,2,Hajnówka,gmina wiejska,2022-01-01,
20,5,7,3,Kleszczele,gmina miejsko-wiejska,2022-01-01,
20,5,7,4,Kleszczele,miasto,2022-01-01,
20,5,7,5,Kleszczele,obszar wiejski,2022-01-01,
20,5,8,2,Narew,gmina wiejska,2022-01-01,
20,5,9,2,Narewka,gmina wiejska,2022-01-01,
20,6,,,kolneński,powiat,2022-01-01,
20,6,1,1,Kolno,gmina miejska,2022-01-01,
20,6,2,2,Grabowo,gmina wiejska,2022-01-01,
20,6,3,2,Kolno,gmina wiejska,2022-01-01,
20,6,4,2,Mały Płock,gmina wiejska,2022-01-01,
20,6,5,3,Stawiski,gmina miejsko-wiejska,2022-01-01,
20,6,5,4,Stawiski,miasto,2022-01-01,
20,6,5,5,Stawiski,obszar wiejski,2022-01-01,
20,6,6,2,Turośl,gmina wiejska,2022-01-01,
20,7,,,łomżyński,powiat,2022-01-01,
20,7,1,3,Jedwabne,gmina miejsko-wiejska,2022-01-01,
20,7,1,4,Jedwabne,miasto,2022-01-01,
20,7,1,5,Jedwabne,obszar wiejski,2022-01-01,
20,7,2,2,Łomża,gmina wiejska,2022-01-01,
20,7,3,2,Miastkowo,gmina wiejska,2022-01-01,
20,7,4,3,Nowogród,gmina miejsko-wiejska,2022-01-01,
20,7,4,4,Nowogród,miasto,2022-01-01,
20,7,4,5,Nowogród,obszar wiejski,2022-01-01,
20,7,5,2,Piątnica,gmina wiejska,2022-01-01,
20,7,6,2,Przytuły,gmina wiejska,2022-01-01,
20,7,7,2,Śniadowo,gmina wiejska,2022-01-01,
20,7,8,2,Wizna,gmina wiejska,2022-01-01,
20,7,9,2,Zbójna,gmina wiejska,2022-01-01,
20,8,,,moniecki,powiat,2022-01-01,
20,8,1,3,Goniądz,gmina miejsko-wiejska,2022-01-01,
20,8,1,4,Goniądz,miasto,2022-01-01,
20,8,1,5,Goniądz,obszar wiejski,2022-01-01,
20,8,2,2,Jasionówka,gmina wiejska,2022-01-01,
20,8,3,2,Jaświły,gmina wiejska,2022-01-01,
20,8,4,3,Knyszyn,gmina miejsko-wiejska,2022-01-01,
20,8,4,4,Knyszyn,miasto,2022-01-01,
20,8,4,5,Knyszyn,obszar wiejski,2022-01-01,
20,8,5,2,Krypno,gmina wiejska,2022-01-01,
20,8,6,3,Mońki,gmina miejsko-wiejska,2022-01-01,
20,8,6,4,Mońki,miasto,2022-01-01,
20,8,6,5,Mońki,obszar wiejski,2022-01-01,
20,8,7,2,Trzcianne,gmina wiejska,2022-01-01,
20,9,,,sejneński,powiat,2022-01-01,
20,9,1,1,Sejny,gmina miejska,2022-01-01,
20,9,2,2,Giby,gmina wiejska,2022-01-01,
20,9,3,2,Krasnopol,gmina wiejska,2022-01-01,
20,9,4,2,Puńsk,gmina wiejska,2022-01-01,
20,9,5,2,Sejny,gmina wiejska,2022-01-01,
20,10,,,siemiatycki,powiat,2022-01-01,
20,10,1,1,Siemiatycze,gmina miejska,2022-01-01,
20,10,2,3,Drohiczyn,gmina miejsko-wiejska,2022-01-01,
20,10,2,4,Drohiczyn,miasto,2022-01-01,
20,10,2,5,Drohiczyn,obszar wiejski,2022-01-01,
20,10,3,2,Dziadkowice,gmina wiejska,2022-01-01,
20,10,4,2,Grodzisk,gmina wiejska,2022-01-01,
20,10,5,2,Mielnik,gmina wiejska,2022-01-01,
20,10,6,2,Milejczyce,gmina wiejska,2022-01-01,
20,10,7,2,Nurzec-Stacja,gmina wiejska,2022-01-01,
20,10,8,2,Perlejewo,gmina wiejska,2022-01-01,
20,10,9,2,Siemiatycze,gmina wiejska,2022-01-01,
20,11,,,sokólski,powiat,2022-01-01,
20,11,1,3,Dąbrowa Białostocka,gmina miejsko-wiejska,2022-01-01,
20,11,1,4,Dąbrowa Białostocka,miasto,2022-01-01,
20,11,1,5,Dąbrowa Białostocka,obszar wiejski,2022-01-01,
20,11,2,2,Janów,gmina wiejska,2022-01-01,
20,11,3,2,Korycin,gmina wiejska,2022-01-01,
20,11,4,3,Krynki,gmina miejsko-wiejska,2022-01-01,
20,11,4,4,Krynki,miasto,2022-01-01,
20,11,4,5,Krynki,obszar wiejski,2022-01-01,
20,11,5,2,Kuźnica,gmina wiejska,2022-01-01,
20,11,6,2,Nowy Dwór,gmina wiejska,2022-01-01,
20,11,7,2,Sidra,gmina wiejska,2022-01-01,
20,11,8,3,Sokółka,gmina miejsko-wiejska,2022-01-01,
20,11,8,4,Sokółka,miasto,2022-01-01,
20,11,8,5,Sokółka,obszar wiejski,2022-01-01,
20,11,9,3,Suchowola,gmina miejsko-wiejska,2022-01-01,
20,11,9,4,Suchowola,miasto,2022-01-01,
20,11,9,5,Suchowola,obszar wiejski,2022-01-01,
20,11,10,2,Szudziałowo,gmina wiejska,2022-01-01,
20,12,,,suwalski,powiat,2022-01-01,
20,12,1,2,Bakałarzewo,gmina wiejska,2022-01-01,
20,12,2,2,Filipów,gmina wiejska,2022-01-01,
20,12,3,2,Jeleniewo,gmina wiejska,2022-01-01,
20,12,4,2,Przerośl,gmina wiejska,2022-01-01,
20,12,5,2,Raczki,gmina wiejska,2022-01-01,
20,12,6,2,Rutka-Tartak,gmina wiejska,2022-01-01,
20,12,7,2,Suwałki,gmina wiejska,2022-01-01,
20,12,8,2,Szypliszki,gmina wiejska,2022-01-01,
20,12,9,2,Wiżajny,gmina wiejska,2022-01-01,
20,13,,,wysokomazowiecki,powiat,2022-01-01,
20,13,1,1,Wysokie Mazowieckie,gmina miejska,2022-01-01,
20,13,2,3,Ciechanowiec,gmina miejsko-wiejska,2022-01-01,
20,13,2,4,Ciechanowiec,miasto,2022-01-01,
20,13,2,5,Ciechanowiec,obszar wiejski,2022-01-01,
20,13,3,3,Czyżew,gmina miejsko-wiejska,2022-01-01,
20,13,3,4,Czyżew,miasto,2022-01-01,
20,13,3,5,Czyżew,obszar wiejski,2022-01-01,
20,13,4,2,Klukowo,gmina wiejska,2022-01-01,
20,13,5,2,Kobylin-Borzymy,gmina wiejska,2022-01-01,
20,13,6,2,Kulesze Kościelne,gmina wiejska,2022-01-01,
20,13,7,2,Nowe Piekuty,gmina wiejska,2022-01-01,
20,13,8,2,Sokoły,gmina wiejska,2022-01-01,
20,13,9,3,Szepietowo,gmina miejsko-wiejska,2022-01-01,
20,13,9,4,Szepietowo,miasto,2022-01-01,
20,13,9,5,Szepietowo,obszar wiejski,2022-01-01,
20,13,10,2,Wysokie Mazowieckie,gmina wiejska,2022-01-01,
20,14,,,zambrowski,powiat,2022-01-01,
20,14,1,1,Zambrów,gmina miejska,2022-01-01,
20,14,2,2,Kołaki Kościelne,gmina wiejska,2022-01-01,
20,14,3,2,Rutki,gmina wiejska,2022-01-01,
20,14,4,2,Szumowo,gmina wiejska,2022-01-01,
20,14,5,2,Zambrów,gmina wiejska,2022-01-01,
20,61,,,Białystok,miasto na prawach powiatu,2022-01-01,
20,61,1,1,Białystok,gmina miejska,2022-01-01,
20,62,,,Łomża,miasto na prawach powiatu,2022-01-01,
20,62,1,1,Łomża,gmina miejska,2022-01-01,
20,63,,,Suwałki,miasto na prawach powiatu,2022-01-01,
20,63,1,1,Suwałki,gmina miejska,2022-01-01,
22,,,,POMORSKIE,województwo,2022-01-01,
22,1,,,bytowski,powiat,2022-01-01,
22,1,1,2,Borzytuchom,gmina wiejska,2022-01-01,
22,1,2,3,Bytów,gmina miejsko-wiejska,2022-01-01,
22,1,2,4,Bytów,miasto,2022-01-01,
22,1,2,5,Bytów,obszar wiejski,2022-01-01,
22,1,3,2,Czarna Dąbrówka,gmina wiejska,2022-01-01,
22,1,4,2,Kołczygłowy,gmina wiejska,2022-01-01,
22,1,5,2,Lipnica,gmina wiejska,2022-01-01,
22,1,6,3,Miastko,gmina miejsko-wiejska,2022-01-01,
22,1,6,4,Miastko,miasto,2022-01-01,
22,1,6,5,Miastko,obszar wiejski,2022-01-01,
22,1,7,2,Parchowo,gmina wiejska,2022-01-01,
22,1,8,2,Studzienice,gmina wiejska,2022-01-01,
22,1,9,2,Trzebielino,gmina wiejska,2022-01-01,
22,1,10,2,Tuchomie,gmina wiejska,2022-01-01,
22,2,,,chojnicki,powiat,2022-01-01,
22,2,1,1,Chojnice,gmina miejska,2022-01-01,
22,2,2,3,Brusy,gmina miejsko-wiejska,2022-01-01,
22,2,2,4,Brusy,miasto,2022-01-01,
22,2,2,5,Brusy,obszar wiejski,2022-01-01,
22,2,3,2,Chojnice,gmina wiejska,2022-01-01,
22,2,4,3,Czersk,gmina miejsko-wiejska,2022-01-01,
22,2,4,4,Czersk,miasto,2022-01-01,
22,2,4,5,Czersk,obszar wiejski,2022-01-01,
22,2,5,2,Konarzyny,gmina wiejska,2022-01-01,
22,3,,,człuchowski,powiat,2022-01-01,
22,3,1,1,Człuchów,gmina miejska,2022-01-01,
22,3,2,3,Czarne,gmina miejsko-wiejska,2022-01-01,
22,3,2,4,Czarne,miasto,2022-01-01,
22,3,2,5,Czarne,obszar wiejski,2022-01-01,
22,3,3,2,Człuchów,gmina wiejska,2022-01-01,
22,3,4,3,Debrzno,gmina miejsko-wiejska,2022-01-01,
22,3,4,4,Debrzno,miasto,2022-01-01,
22,3,4,5,Debrzno,obszar wiejski,2022-01-01,
22,3,5,2,Koczała,gmina wiejska,2022-01-01,
22,3,6,2,Przechlewo,gmina wiejska,2022-01-01,
22,3,7,2,Rzeczenica,gmina wiejska,2022-01-01,
22,4,,,gdański,powiat,2022-01-01,
22,4,1,1,Pruszcz Gdański,gmina miejska,2022-01-01,
22,4,2,2,Cedry Wielkie,gmina wiejska,2022-01-01,
22,4,3,2,Kolbudy,gmina wiejska,2022-01-01,
22,4,4,2,Pruszcz Gdański,gmina wiejska,2022-01-01,
22,4,5,2,Przywidz,gmina wiejska,2022-01-01,
22,4,6,2,Pszczółki,gmina wiejska,2022-01-01,
22,4,7,2,Suchy Dąb,gmina wiejska,2022-01-01,
22,4,8,2,Trąbki Wielkie,gmina wiejska,2022-01-01,
22,5,,,kartuski,powiat,2022-01-01,
22,5,1,2,Chmielno,gmina wiejska,2022-01-01,
22,5,2,3,Kartuzy,gmina miejsko-wiejska,2022-01-01,
22,5,2,4,Kartuzy,miasto,2022-01-01,
22,5,2,5,Kartuzy,obszar wiejski,2022-01-01,
22,5,3,2,Przodkowo,gmina wiejska,2022-01-01,
22,5,4,2,Sierakowice,gmina wiejska,2022-01-01,
22,5,5,2,Somonino,gmina wiejska,2022-01-01,
22,5,6,2,Stężyca,gmina wiejska,2022-01-01,
22,5,7,2,Sulęczyno,gmina wiejska,2022-01-01,
22,5,8,3,Żukowo,gmina miejsko-wiejska,2022-01-01,
22,5,8,4,Żukowo,miasto,2022-01-01,
22,5,8,5,Żukowo,obszar wiejski,2022-01-01,
22,6,,,kościerski,powiat,2022-01-01,
22,6,1,1,Kościerzyna,gmina miejska,2022-01-01,
22,6,2,2,Dziemiany,gmina wiejska,2022-01-01,
22,6,3,2,Karsin,gmina wiejska,2022-01-01,
22,6,4,2,Kościerzyna,gmina wiejska,2022-01-01,
22,6,5,2,Liniewo,gmina wiejska,2022-01-01,
22,6,6,2,Lipusz,gmina wiejska,2022-01-01,
22,6,7,2,Nowa Karczma,gmina wiejska,2022-01-01,
22,6,8,2,Stara Kiszewa,gmina wiejska,2022-01-01,
22,7,,,kwidzyński,powiat,2022-01-01,
22,7,1,1,Kwidzyn,gmina miejska,2022-01-01,
22,7,2,2,Gardeja,gmina wiejska,2022-01-01,
22,7,3,2,Kwidzyn,gmina wiejska,2022-01-01,
22,7,4,3,Prabuty,gmina miejsko-wiejska,2022-01-01,
22,7,4,4,Prabuty,miasto,2022-01-01,
22,7,4,5,Prabuty,obszar wiejski,2022-01-01,
22,7,5,2,Ryjewo,gmina wiejska,2022-01-01,
22,7,6,2,Sadlinki,gmina wiejska,2022-01-01,
22,8,,,lęborski,powiat,2022-01-01,
22,8,1,1,Lębork,gmina miejska,2022-01-01,
22,8,2,1,Łeba,gmina miejska,2022-01-01,
22,8,3,2,Cewice,gmina wiejska,2022-01-01,
22,8,4,2,Nowa Wieś Lęborska,gmina wiejska,2022-01-01,
22,8,5,2,Wicko,gmina wiejska,2022-01-01,
22,9,,,malborski,powiat,2022-01-01,
22,9,1,1,Malbork,gmina miejska,2022-01-01,
22,9,3,2,Lichnowy,gmina wiejska,2022-01-01,
22,9,4,2,Malbork,gmina wiejska,2022-01-01,
22,9,6,2,Miłoradz,gmina wiejska,2022-01-01,
22,9,7,3,Nowy Staw,gmina miejsko-wiejska,2022-01-01,
22,9,7,4,Nowy Staw,miasto,2022-01-01,
22,9,7,5,Nowy Staw,obszar wiejski,2022-01-01,
22,9,8,2,Stare Pole,gmina wiejska,2022-01-01,
22,10,,,nowodworski,powiat,2022-01-01,
22,10,1,1,Krynica Morska,gmina miejska,2022-01-01,
22,10,2,3,Nowy Dwór Gdański,gmina miejsko-wiejska,2022-01-01,
22,10,2,4,Nowy Dwór Gdański,miasto,2022-01-01,
22,10,2,5,Nowy Dwór Gdański,obszar wiejski,2022-01-01,
22,10,3,2,Ostaszewo,gmina wiejska,2022-01-01,
22,10,4,2,Stegna,gmina wiejska,2022-01-01,
22,10,5,2,Sztutowo,gmina wiejska,2022-01-01,
22,11,,,pucki,powiat,2022-01-01,
22,11,1,1,Hel,gmina miejska,2022-01-01,
22,11,2,3,Jastarnia,gmina miejsko-wiejska,2022-01-01,
22,11,2,4,Jastarnia,miasto,2022-01-01,
22,11,2,5,Jastarnia,obszar wiejski,2022-01-01,
22,11,3,1,Puck,gmina miejska,2022-01-01,
22,11,4,3,Władysławowo,gmina miejsko-wiejska,2022-01-01,
22,11,4,4,Władysławowo,miasto,2022-01-01,
22,11,4,5,Władysławowo,obszar wiejski,2022-01-01,
22,11,5,2,Kosakowo,gmina wiejska,2022-01-01,
22,11,6,2,Krokowa,gmina wiejska,2022-01-01,
22,11,7,2,Puck,gmina wiejska,2022-01-01,
22,12,,,słupski,powiat,2022-01-01,
22,12,1,1,Ustka,gmina miejska,2022-01-01,
22,12,2,2,Damnica,gmina wiejska,2022-01-01,
22,12,3,2,Dębnica Kaszubska,gmina wiejska,2022-01-01,
22,12,4,2,Główczyce,gmina wiejska,2022-01-01,
22,12,5,3,Kępice,gmina miejsko-wiejska,2022-01-01,
22,12,5,4,Kępice,miasto,2022-01-01,
22,12,5,5,Kępice,obszar wiejski,2022-01-01,
22,12,6,2,Kobylnica,gmina wiejska,2022-01-01,
22,12,7,2,Potęgowo,gmina wiejska,2022-01-01,
22,12,8,2,Słupsk,gmina wiejska,2022-01-01,
22,12,9,2,Smołdzino,gmina wiejska,2022-01-01,
22,12,10,2,Ustka,gmina wiejska,2022-01-01,
22,13,,,starogardzki,powiat,2022-01-01,
22,13,1,3,Czarna Woda,gmina miejsko-wiejska,2022-01-01,
22,13,1,4,Czarna Woda,miasto,2022-01-01,
22,13,1,5,Czarna Woda,obszar wiejski,2022-01-01,
22,13,2,1,Skórcz,gmina miejska,2022-01-01,
22,13,3,1,Starogard Gdański,gmina miejska,2022-01-01,
22,13,4,2,Bobowo,gmina wiejska,2022-01-01,
22,13,5,2,Kaliska,gmina wiejska,2022-01-01,
22,13,6,2,Lubichowo,gmina wiejska,2022-01-01,
22,13,7,2,Osieczna,gmina wiejska,2022-01-01,
22,13,8,2,Osiek,gmina wiejska,2022-01-01,
22,13,9,3,Skarszewy,gmina miejsko-wiejska,2022-01-01,
22,13,9,4,Skarszewy,miasto,2022-01-01,
22,13,9,5,Skarszewy,obszar wiejski,2022-01-01,
22,13,10,2,Skórcz,gmina wiejska,2022-01-01,
22,13,11,2,Smętowo Graniczne,gmina wiejska,2022-01-01,
22,13,12,2,Starogard Gdański,gmina wiejska,2022-01-01,
22,13,13,2,Zblewo,gmina wiejska,2022-01-01,
22,14,,,tczewski,powiat,2022-01-01,
22,14,1,1,Tczew,gmina miejska,2022-01-01,
22,14,2,3,Gniew,gmina miejsko-wiejska,2022-01-01,
22,14,2,4,Gniew,miasto,2022-01-01,
22,14,2,5,Gniew,obszar wiejski,2022-01-01,
22,14,3,2,Morzeszczyn,gmina wiejska,2022-01-01,
22,14,4,3,Pelplin,gmina miejsko-wiejska,2022-01-01,
22,14,4,4,Pelplin,miasto,2022-01-01,
22,14,4,5,Pelplin,obszar wiejski,2022-01-01,
22,14,5,2,Subkowy,gmina wiejska,2022-01-01,
22,14,6,2,Tczew,gmina wiejska,2022-01-01,
22,15,,,wejherowski,powiat,2022-01-01,
22,15,1,1,Reda,gmina miejska,2022-01-01,
22,15,2,1,Rumia,gmina miejska,2022-01-01,
22,15,3,1,Wejherowo,gmina miejska,2022-01-01,
22,15,4,2,Choczewo,gmina wiejska,2022-01-01,
22,15,5,2,Gniewino,gmina wiejska,2022-01-01,
22,15,6,2,Linia,gmina wiejska,2022-01-01,
22,15,7,2,Luzino,gmina wiejska,2022-01-01,
22,15,8,2,Łęczyce,gmina wiejska,2022-01-01,
22,15,9,2,Szemud,gmina wiejska,2022-01-01,
22,15,10,2,Wejherowo,gmina wiejska,2022-01-01,
22,16,,,sztumski,powiat,2022-01-01,
22,16,1,3,Dzierzgoń,gmina miejsko-wiejska,2022-01-01,
22,16,1,4,Dzierzgoń,miasto,2022-01-01,
22,16,1,5,Dzierzgoń,obszar wiejski,2022-01-01,
22,16,2,2,Mikołajki Pomorskie,gmina wiejska,2022-01-01,
22,16,3,2,Stary Dzierzgoń,gmina wiejska,2022-01-01,
22,16,4,2,Stary Targ,gmina wiejska,2022-01-01,
22,16,5,3,Sztum,gmina miejsko-wiejska,2022-01-01,
22,16,5,4,Sztum,miasto,2022-01-01,
22,16,5,5,Sztum,obszar wiejski,2022-01-01,
22,61,,,Gdańsk,miasto na prawach powiatu,2022-01-01,
22,61,1,1,Gdańsk,gmina miejska,2022-01-01,
22,62,,,Gdynia,miasto na prawach powiatu,2022-01-01,
22,62,1,1,Gdynia,gmina miejska,2022-01-01,
22,63,,,Słupsk,miasto na prawach powiatu,2022-01-01,
22,63,1,1,Słupsk,gmina miejska,2022-01-01,
22,64,,,Sopot,miasto na prawach powiatu,2022-01-01,
22,64,1,1,Sopot,gmina miejska,2022-01-01,
24,,,,ŚLĄSKIE,województwo,2022-01-01,
24,1,,,będziński,powiat,2022-01-01,
24,1,1,1,Będzin,gmina miejska,2022-01-01,
24,1,2,1,Czeladź,gmina miejska,2022-01-01,
24,1,3,1,Wojkowice,gmina miejska,2022-01-01,
24,1,4,2,Bobrowniki,gmina wiejska,2022-01-01,
24,1,5,2,Mierzęcice,gmina wiejska,2022-01-01,
24,1,6,2,Psary,gmina wiejska,2022-01-01,
24,1,7,3,Siewierz,gmina miejsko-wiejska,2022-01-01,
24,1,7,4,Siewierz,miasto,2022-01-01,
24,1,7,5,Siewierz,obszar wiejski,2022-01-01,
24,1,8,1,Sławków,gmina miejska,2022-01-01,
24,2,,,bielski,powiat,2022-01-01,
24,2,1,1,Szczyrk,gmina miejska,2022-01-01,
24,2,2,2,Bestwina,gmina wiejska,2022-01-01,
24,2,3,2,Buczkowice,gmina wiejska,2022-01-01,
24,2,4,3,Czechowice-Dziedzice,gmina miejsko-wiejska,2022-01-01,
24,2,4,4,Czechowice-Dziedzice,miasto,2022-01-01,
24,2,4,5,Czechowice-Dziedzice,obszar wiejski,2022-01-01,
24,2,5,2,Jasienica,gmina wiejska,2022-01-01,
24,2,6,2,Jaworze,gmina wiejska,2022-01-01,
24,2,7,2,Kozy,gmina wiejska,2022-01-01,
24,2,8,2,Porąbka,gmina wiejska,2022-01-01,
24,2,9,3,Wilamowice,gmina miejsko-wiejska,2022-01-01,
24,2,9,4,Wilamowice,miasto,2022-01-01,
24,2,9,5,Wilamowice,obszar wiejski,2022-01-01,
24,2,10,2,Wilkowice,gmina wiejska,2022-01-01,
24,3,,,cieszyński,powiat,2022-01-01,
24,3,1,1,Cieszyn,gmina miejska,2022-01-01,
24,3,2,1,Ustroń,gmina miejska,2022-01-01,
24,3,3,1,Wisła,gmina miejska,2022-01-01,
24,3,4,2,Brenna,gmina wiejska,2022-01-01,
24,3,5,2,Chybie,gmina wiejska,2022-01-01,
24,3,6,2,Dębowiec,gmina wiejska,2022-01-01,
24,3,7,2,Goleszów,gmina wiejska,2022-01-01,
24,3,8,2,Hażlach,gmina wiejska,2022-01-01,
24,3,9,2,Istebna,gmina wiejska,2022-01-01,
24,3,10,3,Skoczów,gmina miejsko-wiejska,2022-01-01,
24,3,10,4,Skoczów,miasto,2022-01-01,
24,3,10,5,Skoczów,obszar wiejski,2022-01-01,
24,3,11,3,Strumień,gmina miejsko-wiejska,2022-01-01,
24,3,11,4,Strumień,miasto,2022-01-01,
24,3,11,5,Strumień,obszar wiejski,2022-01-01,
24,3,12,2,Zebrzydowice,gmina wiejska,2022-01-01,
24,4,,,częstochowski,powiat,2022-01-01,
24,4,1,3,Blachownia,gmina miejsko-wiejska,2022-01-01,
24,4,1,4,Blachownia,miasto,2022-01-01,
24,4,1,5,Blachownia,obszar wiejski,2022-01-01,
24,4,2,2,Dąbrowa Zielona,gmina wiejska,2022-01-01,
24,4,3,2,Janów,gmina wiejska,2022-01-01,
24,4,4,2,Kamienica Polska,gmina wiejska,2022-01-01,
24,4,5,2,Kłomnice,gmina wiejska,2022-01-01,
24,4,6,3,Koniecpol,gmina miejsko-wiejska,2022-01-01,
24,4,6,4,Koniecpol,miasto,2022-01-01,
24,4,6,5,Koniecpol,obszar wiejski,2022-01-01,
24,4,7,2,Konopiska,gmina wiejska,2022-01-01,
24,4,8,2,Kruszyna,gmina wiejska,2022-01-01,
24,4,9,2,Lelów,gmina wiejska,2022-01-01,
24,4,10,2,Mstów,gmina wiejska,2022-01-01,
24,4,11,2,Mykanów,gmina wiejska,2022-01-01,
24,4,12,3,Olsztyn,gmina miejsko-wiejska,2022-01-01,
24,4,12,4,Olsztyn,miasto,2022-01-01,
24,4,12,5,Olsztyn,obszar wiejski,2022-01-01,
24,4,13,2,Poczesna,gmina wiejska,2022-01-01,
24,4,14,2,Przyrów,gmina wiejska,2022-01-01,
24,4,15,2,Rędziny,gmina wiejska,2022-01-01,
24,4,16,2,Starcza,gmina wiejska,2022-01-01,
24,5,,,gliwicki,powiat,2022-01-01,
24,5,1,1,Knurów,gmina miejska,2022-01-01,
24,5,2,1,Pyskowice,gmina miejska,2022-01-01,
24,5,3,2,Gierałtowice,gmina wiejska,2022-01-01,
24,5,4,2,Pilchowice,gmina wiejska,2022-01-01,
24,5,5,2,Rudziniec,gmina wiejska,2022-01-01,
24,5,6,3,Sośnicowice,gmina miejsko-wiejska,2022-01-01,
24,5,6,4,Sośnicowice,miasto,2022-01-01,
24,5,6,5,Sośnicowice,obszar wiejski,2022-01-01,
24,5,7,3,Toszek,gmina miejsko-wiejska,2022-01-01,
24,5,7,4,Toszek,miasto,2022-01-01,
24,5,7,5,Toszek,obszar wiejski,2022-01-01,
24,5,8,2,Wielowieś,gmina wiejska,2022-01-01,
24,6,,,kłobucki,powiat,2022-01-01,
24,6,1,3,Kłobuck,gmina miejsko-wiejska,2022-01-01,
24,6,1,4,Kłobuck,miasto,2022-01-01,
24,6,1,5,Kłobuck,obszar wiejski,2022-01-01,
24,6,2,3,Krzepice,gmina miejsko-wiejska,2022-01-01,
24,6,2,4,Krzepice,miasto,2022-01-01,
24,6,2,5,Krzepice,obszar wiejski,2022-01-01,
24,6,3,2,Lipie,gmina wiejska,2022-01-01,
24,6,4,2,Miedźno,gmina wiejska,2022-01-01,
24,6,5,2,Opatów,gmina wiejska,2022-01-01,
24,6,6,2,Panki,gmina wiejska,2022-01-01,
24,6,7,2,Popów,gmina wiejska,2022-01-01,
24,6,8,2,Przystajń,gmina wiejska,2022-01-01,
24,6,9,2,Wręczyca Wielka,gmina wiejska,2022-01-01,
24,7,,,lubliniecki,powiat,2022-01-01,
24,7,1,1,Lubliniec,gmina miejska,2022-01-01,
24,7,2,2,Boronów,gmina wiejska,2022-01-01,
24,7,3,2,Ciasna,gmina wiejska,2022-01-01,
24,7,4,2,Herby,gmina wiejska,2022-01-01,
24,7,5,2,Kochanowice,gmina wiejska,2022-01-01,
24,7,6,2,Koszęcin,gmina wiejska,2022-01-01,
24,7,7,2,Pawonków,gmina wiejska,2022-01-01,
24,7,8,3,Woźniki,gmina miejsko-wiejska,2022-01-01,
24,7,8,4,Woźniki,miasto,2022-01-01,
24,7,8,5,Woźniki,obszar wiejski,2022-01-01,
24,8,,,mikołowski,powiat,2022-01-01,
24,8,1,1,Łaziska Górne,gmina miejska,2022-01-01,
24,8,2,1,Mikołów,gmina miejska,2022-01-01,
24,8,3,1,Orzesze,gmina miejska,2022-01-01,
24,8,4,2,Ornontowice,gmina wiejska,2022-01-01,
24,8,5,2,Wyry,gmina wiejska,2022-01-01,
24,9,,,myszkowski,powiat,2022-01-01,
24,9,1,1,Myszków,gmina miejska,2022-01-01,
24,9,2,3,Koziegłowy,gmina miejsko-wiejska,2022-01-01,
24,9,2,4,Koziegłowy,miasto,2022-01-01,
24,9,2,5,Koziegłowy,obszar wiejski,2022-01-01,
24,9,3,2,Niegowa,gmina wiejska,2022-01-01,
24,9,4,2,Poraj,gmina wiejska,2022-01-01,
24,9,5,3,Żarki,gmina miejsko-wiejska,2022-01-01,
24,9,5,4,Żarki,miasto,2022-01-01,
24,9,5,5,Żarki,obszar wiejski,2022-01-01,
24,10,,,pszczyński,powiat,2022-01-01,
24,10,1,2,Goczałkowice-Zdrój,gmina wiejska,2022-01-01,
24,10,2,2,Kobiór,gmina wiejska,2022-01-01,
24,10,3,2,Miedźna,gmina wiejska,2022-01-01,
24,10,4,2,Pawłowice,gmina wiejska,2022-01-01,
24,10,5,3,Pszczyna,gmina miejsko-wiejska,2022-01-01,
24,10,5,4,Pszczyna,miasto,2022-01-01,
24,10,5,5,Pszczyna,obszar wiejski,2022-01-01,
